prompt,content_word,style_word,seed,use_quantile,iou_threshold,iou_baseline_mean,iou_baseline_std,support_a_baseline,support_b_baseline,support_intersection_baseline,support_union_baseline,iou_baseline_cs_mean,iou_baseline_cs_std,support_a_baseline_cs,support_b_baseline_cs,support_intersection_baseline_cs,support_union_baseline_cs,iou_score,support_content,support_style,support_intersection,support_union
car with Action painting style,car,Action painting,521,True,0.2,0.6610381484031678,0.053667296886526834,0.8000005722045899,0.8000003814697265,0.6357597351074219,0.9642412185668945,0.6943333446979523,0.05677953362464905,0.8000006675720215,0.8000001907348633,0.6546144485473633,0.9453864097595215,0.6391335129737854,0.8000001907348633,0.8000001907348633,0.6238746643066406,0.9761257171630859
car with Action painting style,car,Action painting,521,False,0.3,0.516797737032175,0.28777937787802643,0.6649843215942383,0.8123428344726562,0.5037666320800781,0.9735605239868164,0.7641758024692535,0.04739859700202942,0.9020390510559082,0.8141984939575195,0.744046688079834,0.9721908569335938,0.25334495306015015,0.2963085174560547,0.8758516311645508,0.23693466186523438,0.9352254867553711
car with Action painting style,car,Action painting,521,True,0.3,0.5450468242168427,0.13372182470265218,0.7000001907348633,0.6999998092651367,0.4874927520751953,0.9125072479248046,0.6366337835788727,0.14913561940193176,0.6999998092651367,0.6999998092651367,0.5374231338500977,0.8625764846801758,0.46141892671585083,0.7000007629394531,0.6999998092651367,0.44202709197998047,0.9579734802246094
car with Action painting style,car,Action painting,521,False,0.4,0.4282301380299032,0.2702174579614779,0.5529247283935547,0.7052576065063476,0.3720245361328125,0.8861577987670899,0.6696597039699554,0.13138136267662048,0.7396044731140137,0.6836795806884766,0.5628814697265625,0.8604025840759277,0.07945401221513748,0.24560260772705078,0.6849994659423828,0.0684976577758789,0.8621044158935547
car with Action painting style,car,Action painting,521,True,0.4,0.45036944150924685,0.2019883920146952,0.6000007629394531,0.6000003814697266,0.3581226348876953,0.8418785095214844,0.5841715782880783,0.2366955429315567,0.6000003814697266,0.6000003814697266,0.42520999908447266,0.7747907638549805,0.3094615042209625,0.600001335144043,0.6000003814697266,0.28359317779541016,0.9164085388183594
car with Action painting style,car,Action painting,521,False,0.5,0.3189427673816681,0.24722317769165228,0.39594058990478515,0.5552698135375976,0.22222042083740234,0.7289899826049805,0.5211231261491776,0.24309991300106049,0.5408754348754883,0.5485267639160156,0.3552727699279785,0.7341294288635254,0.01705399714410305,0.1741943359375,0.5321874618530273,0.011844635009765625,0.6945371627807617
car with Action painting style,car,Action painting,521,True,0.5,0.34950711131095885,0.20472244799246905,0.5000001907348632,0.5000007629394532,0.24310474395751952,0.7568962097167968,0.4679068326950073,0.2332090139389038,0.5000004768371582,0.5000009536743164,0.3011183738708496,0.698883056640625,0.1994251012802124,0.5,0.5000009536743164,0.16626739501953125,0.8337335586547852
car with Action painting style,car,Action painting,521,False,0.6,0.17101775631308555,0.1688326187994076,0.20554180145263673,0.29125823974609377,0.06623268127441406,0.4305673599243164,0.25217252410948277,0.1913252230733633,0.2823166847229004,0.3046426773071289,0.10979080200195312,0.47716856002807617,0.0008485411526635289,0.1052541732788086,0.31206607818603516,0.00035381317138671875,0.41696643829345703
car with Action painting style,car,Action painting,521,True,0.6,0.2605134181678295,0.1980794742095735,0.40000076293945314,0.40000076293945314,0.1503152847290039,0.6496862411499024,0.355456218123436,0.21472491323947906,0.40000104904174805,0.40000104904174805,0.19460058212280273,0.6054015159606934,0.09711942821741104,0.40000057220458984,0.40000152587890625,0.07081794738769531,0.7291841506958008
car with Action painting style,car,Action painting,521,False,0.7,0.08674873132258654,0.11784506363257724,0.07607707977294922,0.11169910430908203,0.011490249633789062,0.1762859344482422,0.06585635291412473,0.05986314965412021,0.10925436019897461,0.12934637069702148,0.015096187591552734,0.22350454330444336,0.0,0.044365882873535156,0.14536380767822266,0.0,0.1897296905517578
car with Action painting style,car,Action painting,521,True,0.7,0.18945082862046547,0.1765058505215422,0.3000001907348633,0.300001335144043,0.08479194641113282,0.5152095794677735,0.25350332260131836,0.18161669373512268,0.3000001907348633,0.3000011444091797,0.11107826232910156,0.4889230728149414,0.007223430089652538,0.3000001907348633,0.3000001907348633,0.004302978515625,0.5956974029541016
car with Action painting style,car,Action painting,521,False,0.8,0.02024901323020458,0.029483255752613576,0.023042678833007812,0.03900146484375,0.0009159088134765625,0.06112823486328125,0.012705995701253414,0.012705995701253414,0.03485870361328125,0.045543670654296875,0.0011286735534667969,0.07927370071411133,0.0,0.012551307678222656,0.04932403564453125,0.0,0.061875343322753906
car with Action painting style,car,Action painting,521,True,0.8,0.13144743256270885,0.14323732646964896,0.20000133514404297,0.20000171661376953,0.04106559753417969,0.3589374542236328,0.14364734292030334,0.10974887013435364,0.20000171661376953,0.20000171661376953,0.04699134826660156,0.3530120849609375,0.0004818346060346812,0.20000076293945312,0.20000171661376953,0.0001926422119140625,0.3998098373413086
car with Action painting style,car,Action painting,521,False,0.9,0.0,0.0,0.004465866088867188,0.005533409118652344,0.0,0.009999275207519531,0.0,0.0,0.005073070526123047,0.004910469055175781,0.0,0.009983539581298828,0.0,0.0030088424682617188,0.0039806365966796875,0.0,0.006989479064941406
car with Action painting style,car,Action painting,521,True,0.9,0.08643617285415531,0.13753760402479173,0.10000038146972656,0.10000038146972656,0.013359451293945312,0.18664131164550782,0.03775789472274482,0.0306409012991935,0.10000038146972656,0.10000038146972656,0.0071086883544921875,0.19289207458496094,0.0,0.10000038146972656,0.10000038146972656,0.0,0.20000076293945312
car with Analytical Cubism style,car,Analytical Cubism,522,False,0.1,0.9500868082046509,0.030753041707267986,0.9597980499267578,0.9902246475219727,0.9500556945800781,0.9999670028686524,0.9638802111148834,0.0010674893856048584,0.9824738502502441,0.9813137054443359,0.9638347625732422,0.9999527931213379,0.8856489658355713,0.9181652069091797,0.9672355651855469,0.8855323791503906,0.9998683929443359
car with Analytical Cubism style,car,Analytical Cubism,522,True,0.1,0.8207538247108459,0.01570454109395573,0.9000001907348633,0.9,0.8113250732421875,0.9886751174926758,0.8288289606571198,0.012271255254745483,0.9000005722045898,0.9000000953674316,0.8157196044921875,0.984281063079834,0.8049352169036865,0.8999996185302734,0.9000005722045898,0.802734375,0.9972658157348633
car with Analytical Cubism style,car,Analytical Cubism,522,False,0.2,0.7333278179168701,0.12584515289253023,0.7976898193359375,0.9228040695190429,0.7278543472290039,0.9926395416259766,0.7710712552070618,0.0067691802978515625,0.8782081604003906,0.8658385276794434,0.7593178749084473,0.9847288131713867,0.45206499099731445,0.6273794174194336,0.7791423797607422,0.43788623809814453,0.9686355590820312
car with Analytical Cubism style,car,Analytical Cubism,522,True,0.2,0.6805873155593872,0.05292755585895937,0.8000009536743165,0.8000007629394531,0.6470012664794922,0.9530004501342774,0.7110781967639923,0.03702440857887268,0.8000016212463379,0.8000011444091797,0.6644802093505859,0.9355225563049316,0.6258748769760132,0.8000001907348633,0.8000020980834961,0.6159152984619141,0.9840869903564453
car with Analytical Cubism style,car,Analytical Cubism,522,False,0.3,0.45342656672000886,0.18546979092268476,0.6037467956542969,0.7818916320800782,0.4330776214599609,0.9525608062744141,0.4136154502630234,0.024674996733665466,0.6644806861877441,0.632199764251709,0.3787226676940918,0.9179577827453613,0.09633281826972961,0.3825225830078125,0.4042339324951172,0.06913089752197266,0.717625617980957
car with Analytical Cubism style,car,Analytical Cubism,522,True,0.3,0.5642466485500336,0.10992441996330919,0.6999998092651367,0.6999998092651367,0.500521469116211,0.8994781494140625,0.6207465529441833,0.08881938457489014,0.6999998092651367,0.6999998092651367,0.5335984230041504,0.866401195526123,0.4697829782962799,0.6999998092651367,0.6999998092651367,0.4474782943725586,0.9525213241577148
car with Analytical Cubism style,car,Analytical Cubism,522,False,0.4,0.27586017549037933,0.18322974593907496,0.4623573303222656,0.631220817565918,0.23870582580566407,0.8548723220825195,0.18773604184389114,0.03565862029790878,0.472383975982666,0.4522819519042969,0.1449437141418457,0.7797222137451172,0.0018310551531612873,0.29485130310058594,0.1674518585205078,0.0008449554443359375,0.4614582061767578
car with Analytical Cubism style,car,Analytical Cubism,522,True,0.4,0.4575149565935135,0.14864350871124357,0.6000003814697266,0.6000003814697266,0.36788005828857423,0.832120704650879,0.5147048830986023,0.10841178894042969,0.6000003814697266,0.6000003814697266,0.4036874771118164,0.7963132858276367,0.327857106924057,0.6000003814697266,0.6000003814697266,0.29628849029541016,0.903712272644043
car with Analytical Cubism style,car,Analytical Cubism,522,False,0.5,0.17685751630924643,0.139541723874181,0.31948699951171877,0.5233295440673829,0.12687110900878906,0.7159454345703125,0.10043700411915779,0.010496038943529129,0.30814456939697266,0.3721933364868164,0.06259346008300781,0.6177444458007812,0.0,0.22122859954833984,0.07760047912597656,0.0,0.2988290786743164
car with Analytical Cubism style,car,Analytical Cubism,522,True,0.5,0.36077562868595126,0.1476980711724107,0.5000007629394532,0.500001335144043,0.2561126708984375,0.7438894271850586,0.3946177661418915,0.10597684979438782,0.5000019073486328,0.500002384185791,0.2787942886352539,0.7212100028991699,0.20415709912776947,0.5,0.5000038146972656,0.16954421997070312,0.8304595947265625
car with Analytical Cubism style,car,Analytical Cubism,522,False,0.6,0.10194441378116607,0.09164152847774597,0.19380035400390624,0.4321918487548828,0.057207489013671876,0.5687847137451172,0.04237649589776993,0.0034665726125240326,0.17824172973632812,0.3146648406982422,0.019598007202148438,0.4733085632324219,0.0,0.1419363021850586,0.027837753295898438,0.0,0.16977405548095703
car with Analytical Cubism style,car,Analytical Cubism,522,True,0.6,0.270738884806633,0.14093051630525644,0.40000133514404296,0.40000095367431643,0.1621917724609375,0.6378105163574219,0.29760923981666565,0.10597842931747437,0.40000152587890625,0.40000152587890625,0.17934226989746094,0.6206607818603516,0.1038554310798645,0.40000152587890625,0.40000247955322266,0.07526779174804688,0.724736213684082
car with Analytical Cubism style,car,Analytical Cubism,522,False,0.7,0.04962558140978217,0.05075346530429014,0.087371826171875,0.22488536834716796,0.015577316284179688,0.2966798782348633,0.015102810924872756,0.007487006718292832,0.08094501495361328,0.16478681564331055,0.0030336380004882812,0.24269819259643555,0.0,0.06090354919433594,0.00872802734375,0.0,0.06963157653808594
car with Analytical Cubism style,car,Analytical Cubism,522,True,0.7,0.2002682238957277,0.12339531259363458,0.3000003814697266,0.3000009536743164,0.09445571899414062,0.5055456161499023,0.2350870668888092,0.10365387797355652,0.3000006675720215,0.3000011444091797,0.11075878143310547,0.4892430305480957,0.03202127292752266,0.3000001907348633,0.3000011444091797,0.018616676330566406,0.5813846588134766
car with Analytical Cubism style,car,Analytical Cubism,522,False,0.8,0.01329947953345254,0.020305930423732566,0.020258140563964844,0.03969020843505859,0.0010213851928710938,0.058926963806152345,0.00046927484800107777,0.00046927484800107777,0.019324302673339844,0.0281829833984375,1.811981201171875e-05,0.047489166259765625,0.0,0.013545989990234375,0.0030984878540039062,0.0,0.01664447784423828
car with Analytical Cubism style,car,Analytical Cubism,522,True,0.8,0.15706949979066848,0.1049928070604319,0.20000095367431642,0.20000152587890624,0.051382827758789065,0.3486196517944336,0.19979945942759514,0.10536851361393929,0.20000123977661133,0.20000171661376953,0.06402015686035156,0.3359827995300293,0.005328251980245113,0.20000076293945312,0.20000171661376953,0.0021200180053710938,0.39788246154785156
car with Analytical Cubism style,car,Analytical Cubism,522,False,0.9,0.00709812119603157,0.014196242392063142,0.0029584884643554686,0.003104972839355469,5.18798828125e-05,0.006011581420898438,0.0,0.0,0.002609729766845703,0.0022606849670410156,0.0,0.004870414733886719,0.0,0.002719879150390625,0.0010862350463867188,0.0,0.0038061141967773438
car with Analytical Cubism style,car,Analytical Cubism,522,True,0.9,0.09903530776500702,0.07878253395076476,0.10000038146972656,0.10000095367431641,0.017124366760253907,0.18287696838378906,0.1523626558482647,0.08729000762104988,0.10000038146972656,0.10000085830688477,0.025442123413085938,0.1745591163635254,0.0,0.10000038146972656,0.10000038146972656,0.0,0.20000076293945312
car with Art Nouveau style,car,Art Nouveau,523,False,0.1,0.9873420119285583,0.005659735390539547,0.9908866882324219,0.9959920883178711,0.9871126174926758,0.9997661590576172,0.9924979209899902,0.0006728172302246094,0.9959125518798828,0.9965853691101074,0.9924979209899902,1.0,0.9810800552368164,0.9839544296264648,0.9971256256103516,0.9810800552368164,1.0
car with Art Nouveau style,car,Art Nouveau,523,True,0.1,0.8405518770217896,0.038637405643371044,0.8999996185302734,0.8999996185302734,0.8216039657592773,0.9783952713012696,0.8433167934417725,0.04001730680465698,0.8999996185302734,0.8999996185302734,0.8230385780334473,0.9769606590270996,0.7999992370605469,0.8999996185302734,0.8999996185302734,0.7999992370605469,1.0
car with Art Nouveau style,car,Art Nouveau,523,False,0.2,0.9142218947410583,0.042561625355230615,0.9348474502563476,0.9693181991577149,0.9094320297241211,0.9947336196899415,0.9470088481903076,0.0032203197479248047,0.9718942642211914,0.9659500122070312,0.9425435066223145,0.9953007698059082,0.8397789001464844,0.8754796981811523,0.964299201965332,0.8397789001464844,1.0
car with Art Nouveau style,car,Art Nouveau,523,True,0.2,0.7097150087356567,0.09424507736334928,0.8000001907348633,0.8000001907348633,0.661373519897461,0.9386268615722656,0.7321333289146423,0.11090153455734253,0.8000001907348633,0.8000001907348633,0.6724815368652344,0.9275188446044922,0.6000003814697266,0.8000001907348633,0.8000001907348633,0.6000003814697266,1.0
car with Art Nouveau style,car,Art Nouveau,523,False,0.3,0.7390745043754577,0.10426623052968988,0.8088151931762695,0.8771413803100586,0.7158342361450195,0.9701223373413086,0.8048062324523926,0.03867441415786743,0.8819870948791504,0.8511033058166504,0.7720184326171875,0.9610719680786133,0.5005073547363281,0.6722116470336914,0.8282957077026367,0.5005073547363281,1.0
car with Art Nouveau style,car,Art Nouveau,523,True,0.3,0.6048833191394806,0.1562648378347823,0.7000001907348633,0.7000001907348633,0.5196710586547851,0.8803293228149414,0.6594004034996033,0.19049197435379028,0.7000007629394531,0.7000007629394531,0.5450558662414551,0.8549456596374512,0.40357545018196106,0.6999998092651367,0.7000017166137695,0.40254783630371094,0.9974536895751953
car with Art Nouveau style,car,Art Nouveau,523,False,0.4,0.5606366574764252,0.19779361893352976,0.6609554290771484,0.7254550933837891,0.4919155120849609,0.8944950103759766,0.7113314568996429,0.1383780539035797,0.7716288566589355,0.7029356956481934,0.6039791107177734,0.8705854415893555,0.20195521414279938,0.46473026275634766,0.7111988067626953,0.19758224487304688,0.9783468246459961
car with Art Nouveau style,car,Art Nouveau,523,True,0.4,0.4981572270393372,0.18066095034206728,0.6000003814697266,0.6000009536743164,0.38773212432861326,0.8122692108154297,0.5577565878629684,0.2175726443529129,0.6000003814697266,0.6000008583068848,0.4143352508544922,0.7856659889221191,0.24305708706378937,0.6000003814697266,0.6000003814697266,0.23463821411132812,0.965362548828125
car with Art Nouveau style,car,Art Nouveau,523,False,0.5,0.38623347952961923,0.2226691092486328,0.49517669677734377,0.5691379547119141,0.29198226928710935,0.7723323822021484,0.5531182438135147,0.17581044137477875,0.6367416381835938,0.5654258728027344,0.41282033920288086,0.7893471717834473,0.028848905116319656,0.2678499221801758,0.6067829132080078,0.024524688720703125,0.8501081466674805
car with Art Nouveau style,car,Art Nouveau,523,True,0.5,0.39826021194458006,0.1673131173684467,0.5000009536743164,0.5000005722045898,0.27468719482421877,0.7253143310546875,0.45141221582889557,0.1946822851896286,0.5000014305114746,0.5000004768371582,0.29839324951171875,0.7016086578369141,0.13343501091003418,0.5,0.5000009536743164,0.11772632598876953,0.8822746276855469
car with Art Nouveau style,car,Art Nouveau,523,False,0.6,0.24453432830050587,0.1598971065297246,0.32969188690185547,0.3690916061401367,0.13860092163085938,0.5601825714111328,0.3397277295589447,0.12210506200790405,0.43915891647338867,0.37328195571899414,0.19641971588134766,0.6160211563110352,0.0006540243630297482,0.1580038070678711,0.42418384552001953,0.00038051605224609375,0.5818071365356445
car with Art Nouveau style,car,Art Nouveau,523,True,0.6,0.3128596693277359,0.14153079829362636,0.40000057220458984,0.40000114440917967,0.18343429565429686,0.6165674209594727,0.3538793995976448,0.1617637202143669,0.40000057220458984,0.40000104904174805,0.2005481719970703,0.5994534492492676,0.06008471921086311,0.40000057220458984,0.40000057220458984,0.04534339904785156,0.7546577453613281
car with Art Nouveau style,car,Art Nouveau,523,False,0.7,0.1290341965854168,0.10276947144924913,0.15885868072509765,0.15636367797851564,0.036493873596191405,0.2787284851074219,0.15274811908602715,0.043493736535310745,0.2054891586303711,0.16486406326293945,0.04728507995605469,0.32306814193725586,0.0,0.08922576904296875,0.2061147689819336,0.0,0.29534053802490234
car with Art Nouveau style,car,Art Nouveau,523,True,0.7,0.23764452636241912,0.1256989357786669,0.3000009536743164,0.30000057220458987,0.1100677490234375,0.48993377685546874,0.2774573564529419,0.13324400782585144,0.3000011444091797,0.3000001907348633,0.1251511573791504,0.4748501777648926,0.013058824464678764,0.3000001907348633,0.3000001907348633,0.0077342987060546875,0.5922660827636719
car with Art Nouveau style,car,Art Nouveau,523,False,0.8,0.04121794607490301,0.03700338799965042,0.04398651123046875,0.029762840270996092,0.0028591156005859375,0.07089023590087891,0.05450414679944515,0.025716053321957588,0.055245399475097656,0.03630399703979492,0.004241943359375,0.08730745315551758,0.0,0.029392242431640625,0.059833526611328125,0.0,0.08922576904296875
car with Art Nouveau style,car,Art Nouveau,523,True,0.8,0.1644075342454016,0.11791845024570913,0.20000114440917968,0.20000095367431642,0.052942848205566405,0.3470592498779297,0.1963716857135296,0.08894028142094612,0.20000123977661133,0.20000076293945312,0.0637979507446289,0.33620405197143555,0.0005963996518403292,0.20000076293945312,0.20000076293945312,0.0002384185791015625,0.3997631072998047
car with Art Nouveau style,car,Art Nouveau,523,False,0.9,0.01099284589290619,0.02198569178581238,0.00600738525390625,0.004103851318359375,6.008148193359375e-05,0.010051155090332031,0.0,0.0,0.008231163024902344,0.0067005157470703125,0.0,0.014931678771972656,0.0,0.004580497741699219,0.012048721313476562,0.0,0.01662921905517578
car with Art Nouveau style,car,Art Nouveau,523,True,0.9,0.10035511404275894,0.09281099649395774,0.10000057220458984,0.10000057220458984,0.016991233825683592,0.18300991058349608,0.1122792586684227,0.0483146533370018,0.10000085830688477,0.10000085830688477,0.019849300384521484,0.18015241622924805,0.0,0.10000038146972656,0.10000133514404297,0.0,0.20000171661376953
car with Baroque style,car,Baroque,524,False,0.1,0.991535234451294,0.0028896138706758236,0.9937871932983399,0.9977088928222656,0.9915157318115234,0.999980354309082,0.9912310838699341,0.0014535188674926758,0.9948887825012207,0.9962444305419922,0.9911823272705078,0.9999508857727051,0.9840402603149414,0.9911403656005859,0.9928998947143555,0.9840402603149414,1.0
car with Baroque style,car,Baroque,524,True,0.1,0.8229454040527344,0.03393250229160787,0.9,0.8999996185302734,0.812253189086914,0.9877464294433593,0.8456620573997498,0.044071853160858154,0.8999996185302734,0.8999996185302734,0.824183464050293,0.9758157730102539,0.8001049160957336,0.9000005722045898,0.8999996185302734,0.8000583648681641,0.9999418258666992
car with Baroque style,car,Baroque,524,False,0.2,0.9445501446723938,0.017452994005696616,0.9604497909545898,0.9824016571044922,0.9437231063842774,0.9991283416748047,0.9399697482585907,0.01038619875907898,0.9647917747497559,0.9712152481079102,0.9380388259887695,0.9979681968688965,0.8939743041992188,0.9456853866577148,0.9482889175415039,0.8939743041992188,1.0
car with Baroque style,car,Baroque,524,True,0.2,0.66614910364151,0.06110116795650251,0.8000001907348633,0.8000001907348633,0.63843994140625,0.9615604400634765,0.6887006163597107,0.08397287130355835,0.8000001907348633,0.8000001907348633,0.6501774787902832,0.9498229026794434,0.6072489619255066,0.8000001907348633,0.8000001907348633,0.6045103073120117,0.9954900741577148
car with Baroque style,car,Baroque,524,False,0.3,0.8179945588111878,0.06291489918505502,0.8662649154663086,0.9387853622436524,0.8120519638061523,0.9929983139038085,0.840291291475296,0.03707095980644226,0.9015645980834961,0.9131546020507812,0.8283414840698242,0.9863777160644531,0.6599652767181396,0.7938880920410156,0.8627099990844727,0.6586265563964844,0.9979715347290039
car with Baroque style,car,Baroque,524,True,0.3,0.52417693734169,0.0870502922863199,0.7000007629394531,0.7000007629394531,0.4784542083740234,0.9215473175048828,0.5289415270090103,0.11705462634563446,0.7000007629394531,0.7000007629394531,0.47893571853637695,0.9210658073425293,0.45153310894966125,0.7000007629394531,0.7000007629394531,0.4355030059814453,0.9644985198974609
car with Baroque style,car,Baroque,524,False,0.4,0.5953350603580475,0.12502552998299835,0.6857168197631835,0.8475505828857421,0.5722984313964844,0.9609689712524414,0.6594957709312439,0.1051095724105835,0.7743573188781738,0.818206787109375,0.630711555480957,0.9618525505065918,0.3944139778614044,0.5356111526489258,0.7400674819946289,0.36082935333251953,0.9148492813110352
car with Baroque style,car,Baroque,524,True,0.4,0.3928810179233551,0.11271923313112794,0.6000009536743164,0.6000007629394531,0.3326457977294922,0.8673559188842773,0.3808857947587967,0.1482732743024826,0.600001335144043,0.6000008583068848,0.32085704803466797,0.8791451454162598,0.34414055943489075,0.6000003814697266,0.600001335144043,0.3072366714477539,0.8927650451660156
car with Baroque style,car,Baroque,524,False,0.5,0.3223288655281067,0.14752620740941785,0.4595184326171875,0.6751306533813477,0.27693901062011717,0.8577100753784179,0.35610733181238174,0.1908813938498497,0.5552163124084473,0.6614723205566406,0.31261348724365234,0.9040751457214355,0.2887433171272278,0.3222990036010742,0.56787109375,0.19944286346435547,0.6907272338867188
car with Baroque style,car,Baroque,524,True,0.5,0.2817639485001564,0.12377017382960842,0.5000003814697266,0.5000007629394532,0.2123189926147461,0.7876821517944336,0.2709375284612179,0.1685948707163334,0.5000004768371582,0.5000004768371582,0.19908571243286133,0.8009152412414551,0.28390562534332275,0.5,0.5,0.22112655639648438,0.7788734436035156
car with Baroque style,car,Baroque,524,False,0.6,0.12473933156579733,0.09750137204410748,0.2513448715209961,0.4613664627075195,0.08276405334472656,0.629947280883789,0.14889135723933578,0.14327100152149796,0.31601762771606445,0.45163869857788086,0.10388326644897461,0.6637730598449707,0.18722663819789886,0.16883277893066406,0.34501171112060547,0.08103370666503906,0.43281078338623047
car with Baroque style,car,Baroque,524,True,0.6,0.1952669620513916,0.12010398481116426,0.40000076293945314,0.40000076293945314,0.12396926879882812,0.6760322570800781,0.20519375801086426,0.17069071531295776,0.40000104904174805,0.40000104904174805,0.1226191520690918,0.6773829460144043,0.2515113055706024,0.40000057220458984,0.40000152587890625,0.16077327728271484,0.6392288208007812
car with Baroque style,car,Baroque,524,False,0.7,0.034583418630063534,0.042703378279630104,0.10820789337158203,0.2575351715087891,0.014282417297363282,0.3514606475830078,0.05921230837702751,0.05921230837702751,0.12560081481933594,0.23630380630493164,0.025021076202392578,0.336883544921875,0.08018758893013,0.08287620544433594,0.12711620330810547,0.015588760375976562,0.19440364837646484
car with Baroque style,car,Baroque,524,True,0.7,0.13404804887250066,0.10803531614180134,0.3000011444091797,0.30000152587890627,0.06631793975830078,0.5336847305297852,0.16143373702652752,0.1563600196968764,0.3000006675720215,0.3000016212463379,0.07386159896850586,0.5261406898498535,0.22156552970409393,0.3000020980834961,0.3000011444091797,0.10882759094238281,0.49117565155029297
car with Baroque style,car,Baroque,524,False,0.8,0.008874828647822141,0.014725901880233998,0.03493442535400391,0.06562595367431641,0.0010091781616210938,0.09955120086669922,0.018948005512356758,0.018948005512356758,0.032439231872558594,0.05812835693359375,0.0021224021911621094,0.08844518661499023,0.0076919677667319775,0.03671073913574219,0.02850627899169922,0.0004978179931640625,0.06471920013427734
car with Baroque style,car,Baroque,524,True,0.8,0.08199977241456509,0.08138006167562871,0.20000114440917968,0.2000020980834961,0.028354644775390625,0.37164859771728515,0.11658439040184021,0.11658439040184021,0.20000123977661133,0.20000171661376953,0.037816524505615234,0.3621864318847656,0.16134998202323914,0.20000076293945312,0.20000076293945312,0.055573463439941406,0.34442806243896484
car with Baroque style,car,Baroque,524,False,0.9,0.0,0.0,0.006616783142089844,0.004692840576171875,0.0,0.011309623718261719,0.0,0.0,0.005061626434326172,0.0038471221923828125,0.0,0.008908748626708984,0.0,0.008042335510253906,0.0032472610473632812,0.0,0.011289596557617188
car with Baroque style,car,Baroque,524,True,0.9,0.030204339325428008,0.044659735766350586,0.10000076293945312,0.10000114440917969,0.005518531799316407,0.1944833755493164,0.058857858180999756,0.058857858180999756,0.10000085830688477,0.10000085830688477,0.010531902313232422,0.1894698143005371,0.07356178015470505,0.10000038146972656,0.10000038146972656,0.013704299926757812,0.1862964630126953
car with Color Field Painting style,car,Color Field Painting,525,False,0.1,0.9596189022064209,0.016191259017331167,0.9721914291381836,0.9865100860595704,0.9591714859008789,0.999530029296875,0.9524712562561035,0.0009560585021972656,0.9767136573791504,0.9739151000976562,0.9515728950500488,0.9990558624267578,0.9092350006103516,0.9544458389282227,0.9547891616821289,0.9092350006103516,1.0
car with Color Field Painting style,car,Color Field Painting,525,True,0.1,0.8277169823646545,0.03398927763504299,0.9,0.8999996185302734,0.8148265838623047,0.9851730346679688,0.8364228904247284,0.03642365336418152,0.8999996185302734,0.8999996185302734,0.8194475173950195,0.9805517196655273,0.8000001907348633,0.9000005722045898,0.8999996185302734,0.8000001907348633,1.0
car with Color Field Painting style,car,Color Field Painting,525,False,0.2,0.6685231328010559,0.1524180419687758,0.767692756652832,0.861727523803711,0.6516958236694336,0.9777244567871094,0.7476885318756104,0.0262911319732666,0.8606986999511719,0.7971510887145996,0.7084922790527344,0.9493575096130371,0.30050963163375854,0.5637788772583008,0.7318887710571289,0.2993907928466797,0.99627685546875
car with Color Field Painting style,car,Color Field Painting,525,True,0.2,0.674290943145752,0.08688205140479063,0.8000001907348633,0.8000007629394531,0.6418455123901368,0.9581554412841797,0.6938178539276123,0.09236198663711548,0.8000001907348633,0.8000006675720215,0.6525716781616211,0.9474291801452637,0.6004720330238342,0.8000001907348633,0.8000001907348633,0.6002950668334961,0.9997053146362305
car with Color Field Painting style,car,Color Field Painting,525,False,0.3,0.47863624840974806,0.2288401376359287,0.6618734359741211,0.6810256958007812,0.42155704498291013,0.9213420867919921,0.6381624639034271,0.14032885432243347,0.748054027557373,0.5990104675292969,0.5108323097229004,0.8362321853637695,0.046515289694070816,0.43941593170166016,0.561680793762207,0.04449653625488281,0.9566001892089844
car with Color Field Painting style,car,Color Field Painting,525,True,0.3,0.5396575391292572,0.15507683741970651,0.7000001907348633,0.6999998092651367,0.4817478179931641,0.9182521820068359,0.5727072805166245,0.16510029137134552,0.6999998092651367,0.6999998092651367,0.4998955726623535,0.9001040458679199,0.4034510552883148,0.7000007629394531,0.6999998092651367,0.40245914459228516,0.9975414276123047
car with Color Field Painting style,car,Color Field Painting,525,False,0.4,0.3805957148317248,0.26808891232461235,0.5538707733154297,0.5808269500732421,0.2867471694946289,0.847950553894043,0.5466536283493042,0.2761198878288269,0.6232161521911621,0.5126481056213379,0.364102840423584,0.771761417388916,0.00643280241638422,0.37460899353027344,0.4727287292480469,0.005415916442871094,0.8419218063354492
car with Color Field Painting style,car,Color Field Painting,525,True,0.4,0.4376688927412033,0.2543504383630329,0.6000007629394531,0.6000003814697266,0.3403446197509766,0.8596565246582031,0.5201208963990211,0.28472813218832016,0.6000003814697266,0.6000003814697266,0.38188695907592773,0.8181138038635254,0.20867332816123962,0.600001335144043,0.6000003814697266,0.20717620849609375,0.9928255081176758
car with Color Field Painting style,car,Color Field Painting,525,False,0.5,0.2133916512131691,0.2170431418157402,0.3885017395019531,0.3887310028076172,0.11484012603759766,0.6623926162719727,0.28721532598137856,0.24896302446722984,0.4282646179199219,0.3399791717529297,0.13444280624389648,0.6338009834289551,0.0002356104232603684,0.2735166549682617,0.3175830841064453,0.0001392364501953125,0.5909605026245117
